img,brand,sleeve,neck,primary_color,secondary_color,casuality,fit,pants_color,hair_color
03331_00.jpg,nike,long sleeve,cowl neck,gray,gray,casual,tight fit,gray,blonde
03332_00.jpg,unknown,short sleeve,round neck,black,unknown,casual,tight fit,black,brown
03333_00.jpg,wrangler,short sleeve,round neck,white,rainbow,casual,loose fit,blue,black
03334_00.jpg,fier one,short sleeve,round neck,green,green,casual,loose fit,green,black
03335_00.jpg,unknown,long sleeve,v neck,dark blue,unknown,casual,tight fit,green,brown
03336_00.jpg,object,long sleeve,crew neck,black,unknown,casual,tight fit,blue,brown
03337_00.jpg,unknown,short sleeve,strap back,unknown,yellow,casual,tight fit,yellow,blonde
03338_00.jpg,even,sleeveless,round neck,black,unknown,casual,tight fit,black,brown
03339_00.jpg,vans,sleeveless,round neck,black,white,casual,tight fit,black,brown
03340_00.jpg,missguided,long sleeve,boat neck,black,pink,casual,tight fit,black,brown
03341_00.jpg,ellesse,short sleeve,round neck,olive green,orange,casual,loose fit,red,black
03342_00.jpg,essentiel,short sleeve,v neck,teal,teal,casual,tight fit,black,brown
03343_00.jpg,gap,short sleeve,scoop neck,blue,gray,casual,tight fit,blue,blonde
03344_00.jpg,unknown,short sleeve,round neck,black,white,casual,tight fit,black,brown
03345_00.jpg,adia,short sleeve,round neck,navy blue,pink,casual,tight fit,blue,black
03346_00.jpg,vila,short sleeve,scoop neck,white,white,casual,tight fit,black,blonde
03347_00.jpg,unknown,short sleeve,v neck,green,unknown,casual,tight fit,black,brown
03348_00.jpg,hungry?,short sleeve,round neck,white,yellow,casual,loose fit,white,blonde
03350_00.jpg,samedi,long sleeve,crew neck,white,unknown,casual,loose fit,white,blonde
03352_00.jpg,unknown,long sleeve,boat neck,green,green,casual,tight fit,green,blonde
03353_00.jpg,desigual,short sleeve,round neck,black,red,casual,tight fit,black,blonde
03354_00.jpg,unknown,long sleeve,v neck,white,unknown,casual,tight fit,black,black
03355_00.jpg,unknown,short sleeve,v neck,white,beige,casual,tight fit,blue,blonde
03356_00.jpg,unknown,short sleeve,v neck,pink,unknown,casual,tight fit,pink,blonde
03357_00.jpg,unknown,long sleeve,boat neck,green,red,casual,tight fit,blue,black
03358_00.jpg,unknown,long sleeve,v neck,dark blue,red,casual,tight fit,black,black
03359_00.jpg,unknown,short sleeve,v neck,pink,light pink,casual,tight fit,pink,black
03360_00.jpg,unknown,short sleeve,v neck,pink,light pink,casual,tight fit,pink,black
03363_00.jpg,opening ceremony,short sleeve,round neck,white,black,casual,loose fit,white,blonde
03364_00.jpg,unknown,short sleeve,v neck,white,white,casual,tight fit,blue,blonde
03365_00.jpg,unknown,short sleeve,round neck,white,white,casual,tight fit,blue,blonde
03367_00.jpg,opus,short sleeve,v neck,black,gray,casual,tight fit,black,blonde
03368_00.jpg,unknown,long sleeve,turtleneck,gray,gray,casual,tight fit,blue,brown
03369_00.jpg,unknown,short sleeve,round neck,gray,white,casual,tight fit,gray,brown
03370_00.jpg,unknown,short sleeve,hal neck,white,white,casual,tight fit,blue,brown
03371_00.jpg,unknown,short sleeve,round neck,pink,leopard print,casual,loose fit,black,blonde
03372_00.jpg,vans,long sleeve,crew neck,white,leopard print,casual,tight fit,blue,blonde
03373_00.jpg,fila,short sleeve,mock neck,beige,orange,casual,tight fit,black,black
03375_00.jpg,pieces,short sleeve,scoop neck,yellow,light yellow,casual,loose fit,yellow,brown
03376_00.jpg,unknown,short sleeve,round neck,black,unknown,casual,loose fit,black,blonde
03378_00.jpg,unknown,short sleeve,v neck,red,red,casual,tight fit,red,black
03379_00.jpg,unknown,short sleeve,v neck,pink,purple,casual,tight fit,purple,brown
03380_00.jpg,unknown,short sleeve,round neck,black,white,casual,tight fit,black,blonde
03381_00.jpg,unknown,long sleeve,high neck,white,unknown,casual,tight fit,red,black
03382_00.jpg,unknown,short sleeve,round neck,blue,black,casual,tight fit,white,blonde
03383_00.jpg,unknown,short sleeve,round neck,black,unknown,casual,loose fit,black,blonde
03384_00.jpg,unknown,short sleeve,cowl neck,red,unknown,casual,tight fit,red,black
03386_00.jpg,unknown,short sleeve,round neck,green,green,casual,tight fit,green,black
03387_00.jpg,unknown,short sleeve,square neck,black,unknown,casual,tight fit,black,brown
03388_00.jpg,unknown,long sleeve,v neck,black,white,casual,tight fit,black,brown
03389_00.jpg,vans,short sleeve,round neck,black,blue,casual,tight fit,white,brown
03391_00.jpg,unknown,short sleeve,round neck,white,beige,casual,tight fit,black,black
03394_00.jpg,unknown,short sleeve,off shoulder,orange,pink,casual,loose fit,orange,blonde
03395_00.jpg,vans,short sleeve,crew neck,black,gold,casual,loose fit,black,blonde
03399_00.jpg,unknown,long sleeve,round neck,gray,pink,casual,tight fit,blue,blonde
03400_00.jpg,true religion,short sleeve,v neck,orange,orange,casual,loose fit,orange,blonde
03401_00.jpg,unknown,short sleeve,v neck,pink,red,casual,tight fit,black,brown
03403_00.jpg,monki,short sleeve,polo neck,white,brown,casual,tight fit,beige,brown
03405_00.jpg,unknown,short sleeve,round neck,pink,unknown,casual,loose fit,coral,blonde
03406_00.jpg,even,short sleeve,v neck,white,pink,casual,tight fit,white,black
03409_00.jpg,unknown,short sleeve,v neck,black,unknown,casual,tight fit,black,brown
03410_00.jpg,unknown,short sleeve,high neck,blue,unknown,casual,tight fit,blue,brown
03411_00.jpg,unknown,short sleeve,v neck,black,unknown,casual,loose fit,black,blonde
03414_00.jpg,unknown,long sleeve,boat neck,white,unknown,casual,loose fit,red,black
03415_00.jpg,unknown,long sleeve,v neck,navy,gold,casual,tight fit,blue,blonde
03416_00.jpg,unknown,short sleeve,round neck,black,white,casual,loose fit,black,brown
03417_00.jpg,unknown,long sleeve,turtleneck,blue,purple,casual,tight fit,black,blonde
03418_00.jpg,new look,short sleeve,round neck,beige,beige,casual,loose fit,pink,black
03420_00.jpg,unknown,short sleeve,v neck,white,pink,unknown,loose fit,black,brown
03421_00.jpg,organic cotton,short sleeve,scoop neck,black,white,casual,tight fit,white,blonde
03422_00.jpg,unknown,short sleeve,roll neck,grey,grey,casual,tight fit,beige,black
03423_00.jpg,evans,long sleeve,v neck,black,pink,casual,tight fit,black,black
03424_00.jpg,vans,short sleeve,round neck,red,black,casual,tight fit,black,brown
03425_00.jpg,bar,short sleeve,scoop neck,white,orange,casual,tight fit,blue,brown
03426_00.jpg,rixo,short sleeve,round neck,blue,yellow,casual,loose fit,white,blonde
03427_00.jpg,unknown,short sleeve,cowl neck,pink,blue,summer,tight fit,blue,blonde
03428_00.jpg,ciso,unknown,round neck,teal,white,casual,loose fit,black,blonde
03432_00.jpg,unknown,long sleeve,round neck,white,white,casual,tight fit,blue,blonde
03433_00.jpg,unknown,short sleeve,high neck,black,lace,casual,tight fit,black,blonde
03434_00.jpg,unknown,short sleeve,v neck,green,unknown,casual,tight fit,green,blonde
03435_00.jpg,unknown,short sleeve,v neck,black,unknown,casual,tight fit,black,brown
03436_00.jpg,unknown,short sleeve,round neck,black,white,casual,tight fit,black,brown
03437_00.jpg,givennolabel,short sleeve,round neck,black,unknown,casual,tight fit,orange,black
03438_00.jpg,levi's,short sleeve,scoop neck,black,rainbow,casual,tight fit,black,black
03439_00.jpg,under armour,long sleeve,hooded,orange,white,casual,tight fit,orange,blonde
03440_00.jpg,unknown,short sleeve,circle neck,yellow,unknown,casual,tight fit,white,black
03441_00.jpg,polo ralph lauren,long sleeve,round neck,red,unknown,casual,tight fit,red,black
03442_00.jpg,unknown,long sleeve,cowl neck,pink,white,casual,tight fit,white,brown
03443_00.jpg,unknown,long sleeve,cowl neck,purple,green,casual,tight fit,blue,blonde
03446_00.jpg,unknown,long sleeve,cowl neck,dark blue,gray,casual,tight fit,white,black
03447_00.jpg,gina&rolf,long sleeve,v neck,pink,pale orange,casual,tight fit,blue,blonde
03448_00.jpg,unknown,short sleeve,round neck,gray,pink,casual,tight fit,white,blonde
03449_00.jpg,unknown,short sleeve,round neck,black,blue,casual,tight fit,white,brown
03450_00.jpg,unknown,short sleeve,hal high neck,pink,light pink,casual,tight fit,black,blonde
03451_00.jpg,nghtbrd,short sleeve,round neck,black,unknown,casual,loose fit,black,blonde
03452_00.jpg,unknown,short sleeve,scoop neck,pink,light pink,casual,tight fit,black,brown
03453_00.jpg,converse,short sleeve,crew neck,sage green,unknown,casual,loose fit,green,black
03454_00.jpg,unknown,short sleeve,deep v neck,navy blue,unknown,casual,tight fit,white,blonde
03455_00.jpg,unknown,long sleeve,boat neck,red,white,casual,tight fit,black,brown
03456_00.jpg,unknown,short sleeve,cowl neck,black,gray,casual,tight fit,black,brown
03457_00.jpg,ellesse,short sleeve,round neck,black,unknown,casual,loose fit,red,black
03459_00.jpg,q/s,long sleeve,v neck,green,black,casual,tight fit,blue,brown
03460_00.jpg,unknown,short sleeve,v neck,white,yellow,casual,tight fit,black,brown
03461_00.jpg,unknown,short sleeve,round neck,white,white,casual,tight fit,blue,blonde
03463_00.jpg,unknown,short sleeve,scoop neck,white,white,casual,tight fit,blue,blonde
03464_00.jpg,unknown,short sleeve,v neck,white,unknown,casual,loose fit,blue,black
03466_00.jpg,polo ralph lauren,short sleeve,polo collar,white,green,casual,tight fit,blue,brown
03467_00.jpg,unknown,short sleeve,boat neck,white,white,casual,tight fit,black,brown
03468_00.jpg,levi's,short sleeve,v neck,black,white,casual,tight fit,black,brown
03469_00.jpg,g star,short sleeve,round neck,navy blue,white,casual,tight fit,blue,brown
03471_00.jpg,unknown,short sleeve,square neck,green,green,casual,tight fit,green,blonde
03472_00.jpg,unknown,short sleeve,round neck,black,unknown,casual,tight fit,black,blonde
03474_00.jpg,unknown,short sleeve,scoop neck,dark blue,black,casual,tight fit,white,black
03477_00.jpg,unknown,long sleeve,circle neck,teal,green,casual,tight fit,blue,black
03478_00.jpg,unknown,long sleeve,v neck,black,lace,casual,tight fit,black,blonde
03479_00.jpg,pepe jeans,short sleeve,round neck,white,black,casual,tight fit,black,brown
03480_00.jpg,gap,short sleeve,scoop neck,black,unknown,casual,tight fit,black,blonde
03481_00.jpg,unknown,long sleeve,scoop neck,gray,black,casual,tight fit,blue,blonde
03482_00.jpg,unknown,long sleeve,square neck,green,green,casual,tight fit,green,black
03483_00.jpg,levi's,short sleeve,v neck,gray,unknown,casual,tight fit,blue,black
03484_00.jpg,unknown,long sleeve,boat neck,blue,white,casual,loose fit,blue,blonde
03485_00.jpg,barbara caselli,short sleeve,scoop neck,white,unknown,casual,tight fit,black,black
03486_00.jpg,unknown,long sleeve,v neck,black,unknown,casual,tight fit,black,black
03487_00.jpg,j.crew,short sleeve,round neck,white,black,casual,tight fit,black,blonde
03488_00.jpg,unknown,long sleeve,boat neck,dark blue,gray,casual,tight fit,white,blonde
03489_00.jpg,unknown,long sleeve,boat neck,turquoise,unknown,casual,loose fit,green,brown
03490_00.jpg,unknown,long sleeve,v neck,teal,teal,casual,tight fit,black,brown
03492_00.jpg,unknown,long sleeve,circle neck,pink,yellow,casual,tight fit,blue,blonde
03494_00.jpg,unknown,long sleeve,scoop neck,black,unknown,casual,tight fit,black,blonde
03495_00.jpg,unknown,three quarter sleeve,boat neck,black,unknown,casual,tight fit,black,black
03497_00.jpg,unknown,short sleeve,v neck,navy blue,lace,casual,tight fit,black,brown
03498_00.jpg,unknown,short sleeve,v neck,black,unknown,casual,tight fit,black,brown
03499_00.jpg,paris,short sleeve,crew neck,white,black,casual,loose fit,black,blonde
03500_00.jpg,unknown,short sleeve,round neck,red,red,casual,loose fit,red,black
03501_00.jpg,zizzi,short sleeve,round neck,black,pink,casual,loose fit,black,blonde
03502_00.jpg,unknown,short sleeve,v neck,black,unknown,casual,tight fit,black,brown
03503_00.jpg,even&odd,short sleeve,v neck,white,unknown,casual,tight fit,white,brown
03504_00.jpg,gap,short sleeve,round neck,white,unknown,casual,tight fit,green,brown
03505_00.jpg,unknown,short sleeve,round neck,pink,unknown,casual,tight fit,pink,blonde
03506_00.jpg,unknown,long sleeve,circle neck,yellow,yellow,casual,tight fit,yellow,brown
03507_00.jpg,unknown,long sleeve,boat neck,black,unknown,casual,tight fit,black,brown
03508_00.jpg,gap,short sleeve,round neck,white,white,casual,tight fit,blue,black
03510_00.jpg,unknown,short sleeve,boat neck,green,green,casual,tight fit,blue,black
03511_00.jpg,unknown,short sleeve,round neck,pink,beige,casual,tight fit,blue,black
03512_00.jpg,kujo,short sleeve,round neck,burgundy,white,casual,loose fit,red,black
03513_00.jpg,unknown,short sleeve,mock neck,black,pink,casual,tight fit,blue,brown
03514_00.jpg,unknown,short sleeve,strapless,green,sparkling,informal,tight fit,blue,brown
03516_00.jpg,unknown,short sleeve,round neck,white,black,casual,tight fit,black,brown
03517_00.jpg,unknown,long sleeve,boat neck,navy,unknown,casual,tight fit,black,blonde
03518_00.jpg,unknown,short sleeve,v neck,pink,light pink,casual,tight fit,brown,black
03520_00.jpg,unknown,sleeveless,cowl neck,black,unknown,casual,tight fit,black,black
03522_00.jpg,even,short sleeve,v neck,black,white,casual,tight fit,black,blonde
03523_00.jpg,unknown,short sleeve,v neck,pink,unknown,casual,tight fit,blue,black
03525_00.jpg,unknown,short sleeve,circle neck,pink,gray,casual,loose fit,red,black
03528_00.jpg,unknown,short sleeve,round neck,black,unknown,casual,tight fit,black,blonde
03529_00.jpg,unknown,short sleeve,circle neck,black,gray,casual,loose fit,black,black
03530_00.jpg,polo ralph lauren,short sleeve,v neck,red,blue,casual,tight fit,red,red
03531_00.jpg,unknown,short sleeve,v neck,pale blue,cream,casual,tight fit,black,black
03532_00.jpg,unknown,short sleeve,round neck,black,white,casual,tight fit,white,blonde
03533_00.jpg,unknown,short sleeve,off shoulder,black,unknown,casual,tight fit,black,black
03535_00.jpg,superdry,short sleeve,crew neck,white,unknown,casual,tight fit,blue,brown
03536_00.jpg,unknown,short sleeve,round neck,white,unknown,casual,tight fit,orange,blonde
03537_00.jpg,unknown,long sleeve,round neck,black,white,casual,tight fit,orange,blonde
03538_00.jpg,superdry,long sleeve,boat neck,olive green,unknown,casual,tight fit,blue,blonde
03539_00.jpg,polo ralph lauren,short sleeve,round neck,red,unknown,casual,tight fit,red,black
03540_00.jpg,unknown,short sleeve,v neck,blue,green,casual,tight fit,white,black
03541_00.jpg,unknown,short sleeve,square neck,white,pink,casual,tight fit,beige,black
03542_00.jpg,pepe jeans,short sleeve,round neck,white,blue,casual,tight fit,blue,blonde
03543_00.jpg,unknown,long sleeve,v neck,red,red,casual,tight fit,red,black
03546_00.jpg,kickers,long sleeve,crew neck,black,red,casual,loose fit,black,pink
03547_00.jpg,unknown,short sleeve,cowl neck,black,leopard print,casual,tight fit,black,black
03548_00.jpg,unknown,long sleeve,v neck,yellow,yellow,casual,loose fit,yellow,black
03549_00.jpg,champion,long sleeve,turtleneck,black,unknown,casual,tight fit,black,brown
03550_00.jpg,ralph lauren,short sleeve,round neck,white,blue,casual,loose fit,light blue,brown
03551_00.jpg,esprit,unknown,scoop neck,white,unknown,casual,tight fit,white,blonde
03552_00.jpg,unknown,short sleeve,round neck,green,white,casual,tight fit,black,brown
03555_00.jpg,unknown,short sleeve,hal neck,white,pink,casual,loose fit,red,brown
03557_00.jpg,unknown,long sleeve,boat neck,gray,black,casual,tight fit,black,blonde
03558_00.jpg,opening ceremony,short sleeve,round neck,black,blue,casual,loose fit,black,blonde
03559_00.jpg,unknown,long sleeve,v neck,navy,white,casual,tight fit,white,black
03560_00.jpg,unknown,sleeveless,v neck,white,unknown,casual,tight fit,blue,brown
03561_00.jpg,fila,short sleeve,round neck,beige,black,casual,loose fit,black,black
03562_00.jpg,unknown,short sleeve,round neck,white,beige,casual,tight fit,white,black
03563_00.jpg,even&co.,short sleeve,scoop neck,white,yellow,casual,tight fit,blue,blonde
03564_00.jpg,unknown,short sleeve,off shoulder,unknown,yellow,casual,loose fit,yellow,blonde
03565_00.jpg,unknown,short sleeve,v neck,white,white,casual,tight fit,white,black
03566_00.jpg,missguided,short sleeve,round neck,white,yellow,casual,tight fit,blue,blonde
03567_00.jpg,levi's,short sleeve,round neck,white,yellow,casual,tight fit,yellow,brown
03570_00.jpg,unknown,short sleeve,round neck,black,gray,casual,tight fit,black,blonde
03571_00.jpg,pieces,long sleeve,high neck,black,gray,semi casual,tight fit,blue,brown
03572_00.jpg,unknown,short sleeve,v neck,pale blue,light blue,casual,tight fit,black,black
03573_00.jpg,modström,short sleeve,round neck,red,unknown,casual,loose fit,red,black
03575_00.jpg,unknown,short sleeve,scoop neck,black,gray,casual,tight fit,black,black
03578_00.jpg,unknown,short sleeve,square neck,black,yellow,casual,tight fit,blue,black
03580_00.jpg,unknown,short sleeve,v neck,white,white,casual,tight fit,white,black
03581_00.jpg,unknown,short sleeve,cowl neck,black,white,casual,tight fit,black,brown
03582_00.jpg,gestuz,short sleeve,v neck,white,unknown,casual,tight fit,white,brown
03583_00.jpg,gap,short sleeve,round neck,white,black,casual,tight fit,blue,blonde
03586_00.jpg,unknown,short sleeve,v neck,black,unknown,casual,tight fit,black,blonde
03588_00.jpg,unknown,short sleeve,square neck,black,sequined,casual,tight fit,black,blonde
03589_00.jpg,unknown,short sleeve,circle neck,white,black,casual,loose fit,black,black
