img,description
03342_00.jpg,The dress is a teal green color with a V-neckline and short sleeves.
03343_00.jpg,"The dress is a short-sleeved, scoop-neck t-shirt in a light purple color."
03344_00.jpg,"The dress is a black crop top with white daisy prints and black leggings with ""Topshop"" written on them."
03345_00.jpg,"The dress is a navy blue t-shirt with ""WOMAN POWER"" written in red letters."
03346_00.jpg,"The dress is a white, short-sleeved top with a scoop neckline and black pants."
03347_00.jpg,"The dress is a sleeveless, olive green button-up top with a V-neckline and black pants."
03348_00.jpg,The dress is a white T-shirt with yellow text on the left shoulder and blue jeans.
03350_00.jpg,The dress is a white long-sleeved top with a boat neckline and navy blue pants.
03352_00.jpg,The dress is a green long-sleeved top with a boat neckline and blue jeans.
03353_00.jpg,"The dress is a black t-shirt with Mickey Mouse prints and red fringes on the sleeves, worn over black pants."
03354_00.jpg,The dress is a white long-sleeved turtleneck top with navy blue high-waisted pants.
03355_00.jpg,"The dress is a sleeveless, off-white blouse with ruffled shoulders and a V-neckline, paired with dark blue jeans."
03356_00.jpg,"The dress is a bright pink, short-sleeved top with a V-neckline and a ruched waist, paired with a black skirt featuring white polka dots."
03357_00.jpg,"The dress is a long-sleeved, patterned top with a mix of green, blue, and brown colors, featuring a paisley design."
03358_00.jpg,"The dress is a long-sleeved, navy blue top with a V-neckline and a patterned skirt featuring black, yellow, and brown colors."
03359_00.jpg,"The dress is a pastel pink lace camisole with thin spaghetti straps and a scalloped hemline, paired with matching pastel pink shorts."
03360_00.jpg,"The dress is a pastel pink lace camisole with thin spaghetti straps and a scalloped hemline, paired with matching pastel pink shorts."
03363_00.jpg,"The dress is a white t-shirt with a black square featuring the words ""OPENING CEREMONY Est. 2012"" printed on it, paired with blue jeans."
03364_00.jpg,"The dress is a white, sleeveless top with thin straps and a V-neckline, paired with light blue jeans."
03365_00.jpg,"The dress is a white, short-sleeved top with a round neckline and a fitted silhouette."
03367_00.jpg,The dress is a black and white striped short-sleeved top with a V-neckline.
03368_00.jpg,"The dress is a long-sleeved, high-necked, light gray top paired with blue jeans."
03369_00.jpg,"The dress is a short-sleeved, snake-print top with a round neckline and a fitted silhouette, paired with high-waisted black jeans."
03370_00.jpg,"The dress is a white sleeveless top with a bow detail at the neckline, paired with light blue paper-bag waist pants."
03371_00.jpg,"The dress is a leopard print top with short sleeves and a boat neckline, worn over blue jeans."
03372_00.jpg,"The dress is a white long-sleeved top with blue and pink leopard print sleeves, featuring the Vans logo on the chest."
03373_00.jpg,"The dress is a leopard print turtleneck top with a red and white logo on the front, paired with black jeans."
03375_00.jpg,"The dress is a yellow, short-sleeved, button-up crop top with a scoop neckline and blue jeans."
03376_00.jpg,"The dress is a black, short-sleeved T-shirt with a crew neckline and a fitted silhouette."
03378_00.jpg,The dress is a maroon spaghetti strap top with lace detailing and a black sequined skirt.
03379_00.jpg,"The dress is a sleeveless, pastel purple top with buttons down the front and light purple pants."
03380_00.jpg,"The dress is a black t-shirt with various white street signs printed on it, featuring phrases like ""No Parking Anytime"" and ""Bike Lane."""
03381_00.jpg,The dress is a white ribbed long-sleeved top with a maroon skirt.
03382_00.jpg,The dress is a navy blue t-shirt with a tie at the waist and white pants.
03383_00.jpg,"The dress is a black, short-sleeved top with a waffle texture and a drawstring waistband, paired with light blue jeans."
03384_00.jpg,"The dress is a red satin top with thin straps and a peplum waist, paired with a maroon faux leather skirt."
03386_00.jpg,"The dress is a green t-shirt with short sleeves and a round neckline, paired with high-waisted blue jeans."
03387_00.jpg,The dress is a black square-neck top with puff sleeves and black jeans.
03388_00.jpg,The dress is black with white polka dots and has a button at the waist.
03389_00.jpg,The dress is black with a white collar and blue text on it.
03391_00.jpg,"The dress is a white, short-sleeved top with a peplum waist and black vertical stripes on the pants."
03394_00.jpg,"The dress is an orange sleeveless top with ruffled straps and button details, paired with light blue jeans."
03395_00.jpg,"The dress is a black Vans ""Off The Wall 1966"" T-shirt paired with black pants."
03399_00.jpg,"The dress is a long-sleeved, floral-patterned top with a boat neckline and a mix of pink, purple, and green flowers on a light gray background."
03400_00.jpg,The dress is an orange V-neck T-shirt with a small logo on the left shoulder and white track pants with black designs and silver zippers.
03401_00.jpg,"The dress is a pink spaghetti strap top with a deep V-neckline and thin straps, paired with black jeans."
03403_00.jpg,The dress is a cream-colored short-sleeved top with brown stripes on the sleeves and a beige skirt.
03405_00.jpg,The dress is a coral pink t-shirt with black jeans.
03406_00.jpg,The dress is a white crop top with thin spaghetti straps and blue jeans with a drawstring waist.
03409_00.jpg,"The dress is a black spaghetti strap top with thin straps and a V-neckline, paired with high-waisted blue jeans."
03410_00.jpg,"The dress is a sleeveless, dark blue top with lace trim at the collar and shoulders, paired with high-waisted, light blue jeans."
03411_00.jpg,The dress is a black sleeveless top with cut-out details and white checkered shorts with ruffled hem.
03414_00.jpg,The dress is a white long-sleeved top with bell sleeves and a red corduroy mini skirt with front pockets.
03415_00.jpg,"The dress is a navy blue long-sleeved top with gold chain and flower embroidery, paired with light blue jeans."
03416_00.jpg,"The dress is a black T-shirt with a white Berlin skyline graphic and the word ""Berlin"" written below it, paired with white pants."
03417_00.jpg,"The dress is a long-sleeved, high-necked blouse with a geometric pattern in blue and purple tones, paired with black wide-legged pants."
03418_00.jpg,The dress is a beige ribbed short-sleeved top paired with high-waisted pink pants featuring a floral and bird print.
03420_00.jpg,"The dress is a sleeveless, sequined gown with a white and light blue color scheme."
03421_00.jpg,"The dress is a black T-shirt with a small white embroidery design on the left side of the chest, paired with white pants."
03422_00.jpg,The dress is a grey turtleneck sweater with a brown belt and beige pants.
03423_00.jpg,"The dress is a black floral print top with bell sleeves and a V-neckline, paired with black leggings."
03424_00.jpg,The dress is a red Vans t-shirt with black pants.
03425_00.jpg,"The dress is a fitted, sleeveless, orange and white striped tank top with thin straps and a scoop neckline."
03426_00.jpg,"The dress is a colorful, patterned top with short sleeves and a round neckline, paired with white pants."
03427_00.jpg,"The dress is a sleeveless, pastel-striped blouse with thin straps and a fitted silhouette."
03428_00.jpg,"The dress is a teal-colored blouse with a floral pattern featuring white and black leaves, paired with black leggings."
03432_00.jpg,The dress is a white long-sleeved top with a round neckline and blue jeans.
03433_00.jpg,The dress is a sleeveless black top with lace trim at the neckline and plaid pants.
03434_00.jpg,"The dress is a green, short-sleeved top with a front knot and blue jeans."
03435_00.jpg,"The dress is a black, sequined spaghetti strap top with a front knot and black pants with a bow at the waist."
03436_00.jpg,The dress is a black and white striped short-sleeved top paired with black pleated pants.
03437_00.jpg,The dress is a black hal top with a hal pattern and an orange skirt.
03438_00.jpg,"The dress is a black tank top with white trim and colorful embroidered text that reads ""LEVI STRAUSS & Co."""
03439_00.jpg,"The dress is a long-sleeved, orange and white color block top with a half-zip closure at the front."
03440_00.jpg,"The dress is a light yellow, short-sleeved, ribbed knit top with a round neckline and a fitted fit."
03441_00.jpg,The dress is a red long-sleeved top with a small logo on the chest and black leather pants with a belt.
03442_00.jpg,"The dress is a long-sleeved, pink and white striped top with a boat neckline and rolled-up sleeves."
03443_00.jpg,"The dress is a long-sleeved, striped top with a high collar and a cropped hemline, paired with high-waisted blue jeans."
03446_00.jpg,"The dress is a long-sleeved, dark blue top with a boat neckline and a fitted silhouette, paired with white pants and a black belt."
03447_00.jpg,"The dress is a long-sleeved, buttoned, brown top with a V-neckline and a front pocket."
03448_00.jpg,"The dress is a black and white striped t-shirt with a scoop neckline, short sleeves, and a front pocket."
03449_00.jpg,The dress is a black short-sleeved top with a lace panel at the chest and white jeans.
03450_00.jpg,The dress is a pink hal crop top with a high neckline and black jeans.
03451_00.jpg,"The dress is a black, loose-fitting t-shirt with a small white hem on one side."
03452_00.jpg,"The dress is a light pink, lace-trimmed spaghetti strap top with a V-neckline and thin straps."
03453_00.jpg,"The dress is a loose-fitting, olive-green T-shirt with a small white logo on the left side of the chest and a pocket on the front."
03454_00.jpg,"The dress is a sleeveless, navy blue top with a scoop neckline and thin straps."
03455_00.jpg,"The dress is a long-sleeved, off-the-shoulder top with red and white horizontal stripes, paired with black ribbed pants."
