,img_path,cloth_path,brand,sleeve,neck,primary_color,secondary_color,casuality,fit,pants_color,hair_color,description,bought,not_interested
2878,images/03758_00.jpg,clothes/03758_00.jpg,american eagle,short sleeve,round neck,gray,black,casual,tight fit,blue,blonde,"The dress is a sleeveless, V-neck top with a smocked texture and a fitted waist, worn over blue jeans.",False,False
2879,images/03759_00.jpg,clothes/03759_00.jpg,,short sleeve,round neck,white,white,casual,loose fit,white,black,The dress is a white cropped t-shirt paired with brown striped pants featuring a tie waist.,False,False
2880,images/03760_00.jpg,clothes/03760_00.jpg,,short sleeve,v neck,gray,white,casual,tight fit,black,blonde,"The dress is a short-sleeved, patterned top with a V-neckline and a fitted waist.",False,False
2881,images/03761_00.jpg,clothes/03761_00.jpg,,long sleeve,boat neck,black,,casual,tight fit,white,blonde,"The dress is a black long-sleeved top with a ribbed texture, paired with white pants.",False,False
2882,images/03762_00.jpg,clothes/03762_00.jpg,south beach,short sleeve,round neck,white,green,casual,tight fit,blue,black,"The dress is a white sleeveless top with a graphic of a palm tree and text reading ""SOUTH BEACH"" on it, worn over blue jeans.",False,False
2883,images/03763_00.jpg,clothes/03763_00.jpg,,short sleeve,round neck,green,black,casual,tight fit,green,black,The dress is a green camouflage print tank top paired with white high-waisted jeans.,False,False
2884,images/03765_00.jpg,clothes/03765_00.jpg,,long sleeve,circle neck,white,gray,casual,loose fit,black,brown,"The dress is a white cropped top with buttons down the front, paired with black high-waisted jeans.",False,False
2885,images/03766_00.jpg,clothes/03766_00.jpg,,short sleeve,v neck,dark blue,navy blue,casual,tight fit,white,black,The dress is a sleeveless navy blue top with lace trim and beige pants.,False,False
2886,images/03767_00.jpg,clothes/03767_00.jpg,superdry,long sleeve,crew neck,white,,casual,tight fit,blue,black,"The dress is a white long-sleeved top with lace details on the shoulders and chest, paired with blue jeans.",False,False
2887,images/03768_00.jpg,clothes/03768_00.jpg,,short sleeve,v neck,black,pink,summer,tight fit,green,brown,"The dress is a sleeveless floral print top with a black background and small colorful flowers, paired with teal leggings.",False,False
2888,images/03769_00.jpg,clothes/03769_00.jpg,nike,short sleeve,round neck,peach,peach,casual,loose fit,peach,brown,The dress is a coral pink Nike crop top paired with white pleated pants.,False,False
2889,images/03770_00.jpg,clothes/03770_00.jpg,,short sleeve,v neck,orange,red,casual,loose fit,orange,black,The dress is a sleeveless orange top with a V-neckline and floral shorts.,False,False
2890,images/03771_00.jpg,clothes/03771_00.jpg,,short sleeve,v neck,white,green,casual,tight fit,green,brown,The dress is a white sleeveless top with a lace neckline and a green skirt with buttons down the front.,False,False
2891,images/03772_00.jpg,clothes/03772_00.jpg,,long sleeve,round neck,pink,red,casual,tight fit,black,brown,"The dress is a long-sleeved, ribbed pink top with lace trim at the neckline and cuffs.",False,False
2892,images/03773_00.jpg,clothes/03773_00.jpg,,short sleeve,high neck,black,black,casual,tight fit,black,blonde,"The dress is a black lace sleeveless top with a high neckline and a fitted silhouette, paired with black jeans.",False,False
2893,images/03774_00.jpg,clothes/03774_00.jpg,,cap sleeve,v neck,pink,red,casual,tight fit,blue,blonde,"The dress is a sleeveless, rust-colored blouse with a V-neckline and a front knot detail, paired with light blue jeans.",False,False
2894,images/03775_00.jpg,clothes/03775_00.jpg,,short sleeve,round neck,pink,red,casual,tight fit,blue,black,"The dress is a coral-colored short-sleeved top with a lace pattern on the chest and a round neckline, paired with light blue jeans.",False,False
2895,images/03776_00.jpg,clothes/03776_00.jpg,,short sleeve,cowl neck,yellow,green,casual,loose fit,yellow,brown,"The dress is a yellow floral print hal top with ruffled details and thin straps, paired with white jeans.",False,False
2896,images/03777_00.jpg,clothes/03777_00.jpg,,short sleeve,scoop neck,blue,blue,casual,tight fit,pink,blonde,The dress is a navy blue top with short sleeves and light pink pants with a tie waist.,False,False
2897,images/03779_00.jpg,clothes/03779_00.jpg,,short sleeve,high neck,white,white,casual,tight fit,black,brown,"The dress is a sleeveless, white ribbed top with a high neckline and black high-waisted jeans.",False,False
2898,images/03780_00.jpg,clothes/03780_00.jpg,,short sleeve,deep v neck,black,,casual,tight fit,black,brown,The dress is a black sleeveless crop top with a scoop neckline and button details on the waistband of blue denim shorts.,False,False
2899,images/03781_00.jpg,clothes/03781_00.jpg,,long sleeve,crew neck,white,gray,casual,tight fit,beige,blonde,"The dress is a white ribbed long-sleeved top with three gold buttons down the front, paired with high-waisted brown plaid pants.",False,False
2900,images/03782_00.jpg,clothes/03782_00.jpg,,short sleeve,circle neck,green,yellow,casual,tight fit,black,brown,The dress is a floral print top with short sleeves and black pants with a bow at the waist.,False,False
2901,images/03783_00.jpg,clothes/03783_00.jpg,,short sleeve,v neck,olive green,lace,casual,tight fit,black,brown,The dress is an olive green top with lace details and black denim shorts.,False,False
2902,images/03785_00.jpg,clothes/03785_00.jpg,,long sleeve,cowl neck,gray,gray,casual,loose fit,blue,blonde,"The dress is a long-sleeved, hooded top in light gray color, paired with blue jeans.",False,False
2903,images/03786_00.jpg,clothes/03786_00.jpg,,short sleeve,v neck,yellow,yellow,casual,tight fit,yellow,brown,"The dress is a yellow, short-sleeved, V-neck top with ruched details and blue jeans.",False,False
2904,images/03787_00.jpg,clothes/03787_00.jpg,,short sleeve,round neck,white,,casual,loose fit,white,black,"The dress is a white, oversized T-shirt with a patterned skirt featuring cityscape designs in black and white.",False,False
2905,images/03788_00.jpg,clothes/03788_00.jpg,opening ceremony,short sleeve,round neck,blue,light blue,casual,loose fit,blue,black,The dress is a blue peplum top with a white logo on the chest and white pants.,False,False
2906,images/03789_00.jpg,clothes/03789_00.jpg,,short sleeve,v neck,red,black,casual,tight fit,white,brown,"The dress is a red, white, and blue striped V-neck top with short sleeves and a V-neckline, paired with white jeans featuring gold button details on the pockets.",False,False
2907,images/03790_00.jpg,clothes/03790_00.jpg,,short sleeve,round neck,white,white,casual,tight fit,navy blue,black,"The dress is a white, short-sleeved blouse with a small cutout at the chest and navy blue pants with silver zippers on the side pockets.",False,False
2908,images/03792_00.jpg,clothes/03792_00.jpg,,short sleeve,round neck,yellow,yellow,casual,tight fit,black,brown,The dress is a yellow short-sleeved top with a pleated front and black shorts.,False,False
2909,images/03793_00.jpg,clothes/03793_00.jpg,,short sleeve,scoop neck,white,,casual,tight fit,beige,blonde,"The dress is a white, short-sleeved, scoop-neck T-shirt with a crew neckline and short sleeves.",False,False
2910,images/03794_00.jpg,clothes/03794_00.jpg,,short sleeve,scoop neck,red,black,casual,tight fit,red,black,The dress is a red Nike sports bra with a scoop neckline and thin straps.,False,False
2911,images/03795_00.jpg,clothes/03795_00.jpg,,short sleeve,round neck,black,beige,casual,tight fit,blue,black,"The dress is a short-sleeved, patterned top with a black and white geometric design, paired with high-waisted light blue jeans.",False,False
2912,images/03796_00.jpg,clothes/03796_00.jpg,,short sleeve,round neck,white,gray,casual,tight fit,black,brown,"The dress is a sleeveless, light gray top with a fitted bodice and a slightly flared bottom, paired with black pants.",False,False
2913,images/03798_00.jpg,clothes/03798_00.jpg,,short sleeve,round neck,black,white,casual,tight fit,blue,brown,"The dress is a black and white color-blocked t-shirt with short sleeves and a round neckline, paired with blue jeans.",False,False
2914,images/03799_00.jpg,clothes/03799_00.jpg,,short sleeve,v neck,light green,,casual,loose fit,black,blonde,"The dress is a green, short-sleeved blouse with a V-neckline and a front pocket.",False,False
2915,images/03800_00.jpg,clothes/03800_00.jpg,,short sleeve,round neck,black,,casual,tight fit,black,blonde,"The dress is a black, short-sleeved t-shirt with a crew neckline and a relaxed fit.",False,False
2916,images/03801_00.jpg,clothes/03801_00.jpg,,short sleeve,v neck,red,red,casual,tight fit,white,black,"The dress is a red sleeveless top with button details and a tie waist, paired with white pants.",False,False
2917,images/03803_00.jpg,clothes/03803_00.jpg,,short sleeve,circle neck,teal,green,casual,tight fit,black,blonde,The dress is a teal sleeveless top with lace detailing on the shoulders and black jeans.,False,False
2918,images/03804_00.jpg,clothes/03804_00.jpg,fila,short sleeve,round neck,black,white,casual,loose fit,black,black,The dress is a black FILA logo T-shirt with blue jeans.,False,False
2919,images/03805_00.jpg,clothes/03805_00.jpg,american eagle,short sleeve,round neck,black,pink,casual,tight fit,blue,blonde,The dress is a black American Eagle T-shirt paired with light blue sweatpants.,False,False
2920,images/03806_00.jpg,clothes/03806_00.jpg,,short sleeve,round neck,dark blue,black,casual,tight fit,black,brown,The dress is a navy blue short-sleeved top with ruffled sleeves and black skinny jeans.,False,False
2921,images/03807_00.jpg,clothes/03807_00.jpg,,short sleeve,v neck,teal,teal,casual,tight fit,white,black,"The dress is a teal green t-shirt with a V-neck and lace-up front, paired with white pants.",False,False
2922,images/03808_00.jpg,clothes/03808_00.jpg,,short sleeve,round neck,white,,casual,tight fit,black,black,The dress is a white blouse with ruffled sleeves and a black pleated skirt.,False,False
2923,images/03809_00.jpg,clothes/03809_00.jpg,,short sleeve,round neck,white,light blue,casual,tight fit,blue,blonde,"The dress is a white t-shirt with a small blue and green circular design on the left side of the chest, paired with blue jeans.",False,False
2924,images/03810_00.jpg,clothes/03810_00.jpg,,short sleeve,scoop neck,mint green,mint green,casual,loose fit,green,blonde,The dress is a mint green short-sleeved top with a scoop neckline and a pair of cream trousers with buttoned waistbands.,False,False
2925,images/03811_00.jpg,clothes/03811_00.jpg,,short sleeve,round neck,black,pink,casual,loose fit,black,blonde,"The dress is a short-sleeved, black dress with a jungle leaf pattern featuring green, pink, and yellow colors.",False,False
2926,images/03812_00.jpg,clothes/03812_00.jpg,,long sleeve,v neck,navy,white,casual,tight fit,brown,blonde,"The dress is a navy blue long-sleeved top with white polka dots, featuring a fitted waist and a tie at the cuffs.",False,False
2927,images/03815_00.jpg,clothes/03815_00.jpg,,short sleeve,v neck,black,,casual,tight fit,black,blonde,"The dress is a black V-neck short-sleeved top with a fitted silhouette and a deep V-neckline, paired with navy blue pinstripe pants.",False,False
2928,images/03816_00.jpg,clothes/03816_00.jpg,,short sleeve,round neck,white,black,casual,loose fit,blue,blonde,"The dress is a light gray sleeveless t-shirt with the word ""MSCH"" printed on it, along with the text ""EST MMX"".",False,False
2929,images/03817_00.jpg,clothes/03817_00.jpg,,long sleeve,boat neck,orange,,casual,loose fit,orange,blonde,The dress is an orange ribbed long-sleeved top with a square neckline and fitted jeans.,False,False
2930,images/03818_00.jpg,clothes/03818_00.jpg,,short sleeve,round neck,dark blue,black,casual,tight fit,black,brown,"The dress is a navy blue, short-sleeved top with a round neckline and ruffled sleeves, paired with black pants.",False,False
2931,images/03819_00.jpg,clothes/03819_00.jpg,,short sleeve,square neck,black,,casual,tight fit,white,black,"The dress is a black, short-sleeved, square-neck ribbed knit top with a front slit and white pants underneath.",False,False
2932,images/03820_00.jpg,clothes/03820_00.jpg,,long sleeve,circle neck,white,,casual,tight fit,black,blonde,The dress is a white ribbed long-sleeved top with a boat neckline and black pleated skirt.,False,False
2933,images/03821_00.jpg,clothes/03821_00.jpg,,long sleeve,turtleneck,maroon,maroon,casual,tight fit,red,brown,"The dress is a long-sleeved, maroon-colored turtleneck top with a high neckline and long sleeves.",False,False
2934,images/03822_00.jpg,clothes/03822_00.jpg,iro,short sleeve,round neck,black,white,casual,loose fit,black,black,"The dress is black with a round neckline, short sleeves, and a front slit.",False,False
2935,images/03823_00.jpg,clothes/03823_00.jpg,,long sleeve,round neck,black,,casual,tight fit,beige,brown,The dress is a black long-sleeved blouse with a keyhole neckline and beige pants.,False,False
2936,images/03824_00.jpg,clothes/03824_00.jpg,,long sleeve,high neck,red,navy blue,casual,loose fit,red,black,"The dress is a plaid pattern with blue, red, and white colors, paired with a white skirt featuring button details at the front.",False,False
